Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
0.1;0.05;0.1;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.596218;3003.150392;2993.730135;2988.200863;2981.902441;2979.37135;2977.479198;2977.443364;2976.482288;2976.450387;2974.687402;2973.301598;2971.596665;2969.176863;2971.673647;2968.739991;2967.495576;2964.406213;2957.416155;2954.818594;2948.861288;2943.870201;2942.164652;2936.668016;2941.833563
0.1;0.075;0.1;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.541044;3003.053758;2993.621097;2988.09747;2981.792794;2979.247403;2977.323588;2977.227825;2976.153901;2976.069192;2974.24521;2972.759985;2970.838872;2968.236927;2970.495816;2967.35847;2965.824911;2962.469257;2955.268952;2952.359945;2946.201167;2940.93877;2938.847704;2933.053132;2937.866308
0.1;0.1;0.1;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.482849;3002.945428;2993.458747;2987.892964;2981.568265;2979.033757;2977.102631;2976.946941;2975.752307;2975.609811;2973.708218;2972.117056;2970.002258;2967.184805;2969.171254;2965.783893;2963.918806;2960.254196;2952.80888;2949.526527;2943.10638;2937.511112;2934.971028;2928.82829;2933.225439
0.1;0;0.2;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.696923;3003.333186;2993.971769;2988.473764;2982.181786;2979.641665;2977.745523;2977.79484;2977.015998;2977.11875;2975.473886;2974.228629;2972.835825;2970.76303;2973.694065;2971.079476;2970.225465;2967.536807;2960.872957;2958.774933;2953.184388;2948.653057;2947.575626;2942.547346;2948.300495
0.1;0.025;0.2;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.648215;3003.244667;2993.856618;2988.349933;2982.061918;2979.538325;2977.641644;2977.641831;2976.747581;2976.777136;2975.045836;2973.71587;2972.166824;2969.919657;2972.639935;2969.852895;2968.820608;2965.943787;2959.133084;2956.816306;2951.063713;2946.332251;2944.971527;2939.730209;2945.213842
0.1;0.05;0.2;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.596218;3003.150392;2993.730135;2988.200863;2981.902441;2979.37135;2977.479198;2977.443364;2976.482288;2976.450387;2974.687402;2973.301598;2971.596665;2969.176863;2971.673647;2968.739991;2967.495576;2964.406213;2957.416155;2954.818594;2948.861288;2943.870201;2942.164652;2936.668016;2941.833563
0.1;0;0.3;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.696923;3003.333186;2993.971769;2988.473764;2982.181786;2979.641665;2977.745523;2977.79484;2977.015998;2977.11875;2975.473886;2974.228629;2972.835825;2970.76303;2973.694065;2971.079476;2970.225465;2967.536807;2960.872957;2958.774933;2953.184388;2948.653057;2947.575626;2942.547346;2948.300495
0.1;0.075;0.2;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.541044;3003.053758;2993.621097;2988.09747;2981.792794;2979.247403;2977.323588;2977.227825;2976.153901;2976.069192;2974.24521;2972.759985;2970.838872;2968.236927;2970.495816;2967.35847;2965.824911;2962.469257;2955.268952;2952.359945;2946.201167;2940.93877;2938.847704;2933.053132;2937.866308
0.1;0.1;0.2;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.482849;3002.945428;2993.458747;2987.892964;2981.568265;2979.033757;2977.102631;2976.946941;2975.752307;2975.609811;2973.708218;2972.117056;2970.002258;2967.184805;2969.171254;2965.783893;2963.918806;2960.254196;2952.80888;2949.526527;2943.10638;2937.511112;2934.971028;2928.82829;2933.225439
0.1;0.025;0.3;0;0;Domanda;3039.89319;3001.499622;2983.473762;2983.470521;3027.544082;3038.691015;3072.43845;3085.732656;3035.764786;2988.798311;3055.494582;3031.96144;3027.903798;3029.483497;3029.710373;3016.648215;3003.244667;2993.856618;2988.349933;2982.061918;2979.538325;2977.641644;2977.641831;2976.747581;2976.777136;2975.045836;2973.71587;2972.166824;2969.919657;2972.639935;2969.852895;2968.820608;2965.943787;2959.133084;2956.816306;2951.063713;2946.332251;2944.971527;2939.730209;2945.213842
