Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;Domanda;Produzione PV;Autoconsumo
0.2;0.025;0.1;1;0.2;Blenio;37.76812001;30.85076305;13.50321446
0.2;0.05;0.1;1;0.2;Blenio;37.70218266;32.36377765;13.85374671
0.2;0.075;0.1;1;0.2;Blenio;37.63137252;33.87571434;14.17253791
0.2;0.1;0.1;1;0.2;Blenio;37.55185582;35.3584526;14.45560883
0.2;0;0.2;1;0.2;Blenio;37.81199363;29.67080903;13.281557
0.2;0.025;0.2;1;0.2;Blenio;37.75456567;31.1855165;13.66072601
0.2;0.05;0.2;1;0.2;Blenio;37.68875236;32.71825978;14.01200548
0.2;0.075;0.2;1;0.2;Blenio;37.6175957;34.24506353;14.32904212
0.2;0.1;0.2;1;0.2;Blenio;37.54184076;35.73542184;14.60653117
0.2;0;0.3;1;0.2;Blenio;37.79834007;29.98938917;13.43930695
0.2;0.025;0.3;1;0.2;Blenio;37.74207242;31.52903998;13.82163228
0.2;0.05;0.3;1;0.2;Blenio;37.67872669;33.08272388;14.17297616
0.2;0.075;0.3;1;0.2;Blenio;37.61051161;34.62306138;14.48662264
0.2;0.1;0.3;1;0.2;Blenio;37.53423395;36.11790692;14.75879859
0.2;0;0.4;1;0.2;Blenio;37.78098126;30.32178607;13.60393283
0.2;0.025;0.4;1;0.2;Blenio;37.72896016;31.88289254;13.98645105
0.2;0.05;0.4;1;0.2;Blenio;37.66815476;33.453142;14.33612844
0.2;0.075;0.4;1;0.2;Blenio;37.59923955;35.00459882;14.64595286
0.2;0.1;0.4;1;0.2;Blenio;37.52289393;36.50361925;14.91231537
0.2;0;0.5;1;0.2;Blenio;37.76757051;30.66127395;13.77041464
0.2;0.025;0.5;1;0.2;Blenio;37.71271635;32.24628629;14.15572375
0.2;0.05;0.5;1;0.2;Blenio;37.65887808;33.83428539;14.50241772
0.2;0.075;0.5;1;0.2;Blenio;37.58653748;35.39613421;14.80888762
0.2;0.1;0.5;1;0.2;Blenio;37.51438057;36.8938855;15.06564496
0.3;0;0;1;0.2;Blenio;37.81766391;29.07951182;13.15728617
0.3;0.025;0;1;0.2;Blenio;37.76312122;30.54022976;13.52809368
0.3;0.05;0;1;0.2;Blenio;37.69766876;32.02905486;13.87192554
0.3;0.075;0;1;0.2;Blenio;37.6302243;33.52030323;14.17977833
0.3;0.1;0;1;0.2;Blenio;37.55267542;34.99091013;14.44892549
0.3;0;0.1;1;0.2;Blenio;37.80638548;29.37768205;13.30698252
0.3;0.025;0.1;1;0.2;Blenio;37.75053938;30.86324764;13.68197175
0.3;0.05;0.1;1;0.2;Blenio;37.68692301;32.37254987;14.02676969
0.3;0.075;0.1;1;0.2;Blenio;37.61876641;33.88144426;14.33385183
0.3;0.1;0.1;1;0.2;Blenio;37.54187168;35.36328164;14.60018268
0.3;0;0.2;1;0.2;Blenio;37.79484956;29.68554862;13.46105498
0.3;0.025;0.2;1;0.2;Blenio;37.73823673;31.19635206;13.84016637
0.3;0.05;0.2;1;0.2;Blenio;37.67486955;32.72726575;14.18633055
0.3;0.075;0.2;1;0.2;Blenio;37.60735022;34.25092181;14.49111468
0.3;0.1;0.2;1;0.2;Blenio;37.53370403;35.73930236;14.75083887
0.3;0;0.3;1;0.2;Blenio;37.77823235;30.00440131;13.62137546
0.3;0.025;0.3;1;0.2;Blenio;37.72339115;31.54063436;14.00350373
0.3;0.05;0.3;1;0.2;Blenio;37.66300792;33.09103715;14.34880838
0.3;0.075;0.3;1;0.2;Blenio;37.59773938;34.62875194;14.65007282
0.3;0.1;0.3;1;0.2;Blenio;37.52715389;36.1218982;14.90336156
0.3;0;0.4;1;0.2;Blenio;37.76611045;30.3348047;13.78549511
0.3;0.025;0.4;1;0.2;Blenio;37.71212231;31.89401044;14.16937092
0.3;0.05;0.4;1;0.2;Blenio;37.65336285;33.46230989;14.51344902
0.3;0.075;0.4;1;0.2;Blenio;37.58756343;35.01139692;14.81053095
0.3;0.1;0.4;1;0.2;Blenio;37.51307503;36.50715923;15.05757036
0.3;0;0.5;1;0.2;Blenio;37.74877453;30.67499541;13.95475993
0.3;0.025;0.5;1;0.2;Blenio;37.69747591;32.25719447;14.33952643
0.3;0.05;0.5;1;0.2;Blenio;37.64367541;33.84220292;14.6801778
0.3;0.075;0.5;1;0.2;Blenio;37.57479914;35.40136496;14.9734749
0.3;0.1;0.5;1;0.2;Blenio;37.50518195;36.89748048;15.2106594
0;0;0;1;0.3;Blenio;37.73343902;30.66639231;13.5104515
0;0.05;0;1;0.3;Blenio;37.61938239;33.83502645;14.25978847
0;0.05;0.1;1;0.3;Blenio;37.59972955;34.41792847;14.51098657
0;0.075;0;1;0.3;Blenio;37.55351012;35.39574496;14.58604474
0;0.025;0.1;1;0.3;Blenio;37.65351804;32.80959145;14.15583846
0;0.1;0;1;0.3;Blenio;37.48088207;36.89266386;14.8722811
0;0.075;0.1;1;0.3;Blenio;37.53841085;35.9836275;14.82682122
0;0.025;0;1;0.3;Blenio;37.67837415;32.24932551;13.89964276
0;0.1;0.1;1;0.3;Blenio;37.46719918;37.47166785;15.09928887
0;0;0.2;1;0.3;Blenio;37.66354248;31.74875645;14.0344149
0;0;0.1;1;0.3;Blenio;37.69752985;31.1982275;13.76931314
0;0.05;0.2;1;0.3;Blenio;37.57608463;35.00931771;14.76377267
0;0.075;0.2;1;0.3;Blenio;37.51946515;36.58072159;15.06796334
0;0.05;0.3;1;0.3;Blenio;37.54664459;35.60952071;15.01681932
0;0.1;0.2;1;0.3;Blenio;37.45234887;38.05394266;15.32380293
0;0.1;0.3;1;0.3;Blenio;37.43450753;38.62288306;15.54039077
0;0.025;0.3;1;0.3;Blenio;37.59000827;33.97611469;14.68227587
0;0.075;0.4;1;0.3;Blenio;37.47524567;37.75631969;15.52940591
0;0;0.4;1;0.3;Blenio;37.58514294;32.89627858;14.57993668
0;0.075;0.3;1;0.3;Blenio;37.49781933;37.17294298;15.30321209
0;0.05;0.4;1;0.3;Blenio;37.52284934;36.21041231;15.26347537
0;0;0.5;1;0.3;Blenio;37.56785959;33.48573284;14.85417965
0;0.025;0.5;1;0.3;Blenio;37.51339587;35.17516796;15.20497801
0;0.05;0.5;1;0.3;Blenio;37.48753025;36.80821461;15.50290131
0;0.075;0.5;1;0.3;Blenio;37.44615225;38.33343279;15.74692038
0;0.025;0.4;1;0.3;Blenio;37.55241742;34.57473205;14.94545769
0.1;0.025;0;1;0.3;Blenio;37.66724044;32.25611139;14.02439071
0.1;0.05;0;1;0.3;Blenio;37.60979097;33.84063273;14.37685323
0;0;0.3;1;0.3;Blenio;37.626582;32.31573592;14.3053197
0.1;0.075;0;1;0.3;Blenio;37.543375;35.40017669;14.69223324
0.1;0;0.1;1;0.3;Blenio;37.68472055;31.20668073;13.89992474
0;0.025;0.2;1;0.3;Blenio;37.62755379;33.38676392;14.41664725
0;0.1;0.5;1;0.3;Blenio;37.38587283;39.70952268;15.93929552
0.1;0.025;0.1;1;0.3;Blenio;37.64357546;32.81571117;14.28129933
0.1;0.05;0.1;1;0.3;Blenio;37.58900214;34.4224653;14.62863936
0.1;0;0.2;1;0.3;Blenio;37.65419394;31.75604426;14.16509124
0.1;0.05;0.2;1;0.3;Blenio;37.56511808;35.01341235;14.88151431
0.1;0.075;0.2;1;0.3;Blenio;37.51207231;36.58275688;15.17213035
0.1;0.1;0.2;1;0.3;Blenio;37.44598893;38.0554967;15.41221218
0.1;0;0.3;1;0.3;Blenio;37.61463935;32.32338708;14.43748367
0.1;0.025;0.3;1;0.3;Blenio;37.57983316;33.98139485;14.80847189
0;0.1;0.4;1;0.3;Blenio;37.41430266;39.17721598;15.74593052
0.1;0.025;0.2;1;0.3;Blenio;37.61671377;33.39292586;14.54309412
0.1;0.05;0.3;1;0.3;Blenio;37.53773821;35.61200933;15.13297008
0.1;0;0;1;0.3;Blenio;37.71976467;30.67575674;13.63999316
0.1;0.075;0.1;1;0.3;Blenio;37.53033816;35.98673743;14.93209824
0.1;0.075;0.4;1;0.3;Blenio;37.46711514;37.75815677;15.62980239
0.1;0.05;0.4;1;0.3;Blenio;37.51405003;36.21383725;15.37833702
0.1;0;0.5;1;0.3;Blenio;37.5568987;33.49244253;14.98506633
0.1;0.075;0.3;1;0.3;Blenio;37.49013271;37.17359209;15.40565921
0.1;0.1;0;1;0.3;Blenio;37.47388413;36.89492772;14.9631102
0.1;0.1;0.1;1;0.3;Blenio;37.46025437;37.47410624;15.1895647
0.1;0.025;0.4;1;0.3;Blenio;37.54052799;34.57883883;15.07105392
0.1;0.025;0.5;1;0.3;Blenio;37.50445819;35.17863035;15.32806419
0.1;0;0.4;1;0.3;Blenio;37.57351367;32.90291702;14.71163155
0.1;0.075;0.5;1;0.3;Blenio;37.43915779;38.33472837;15.84339081
0.1;0.1;0.4;1;0.3;Blenio;37.40786226;39.17841133;15.82862612
0.1;0.1;0.3;1;0.3;Blenio;37.42882865;38.62397862;15.626322
0.2;0.05;0;1;0.3;Blenio;37.59960851;33.84721505;14.52021552
0.2;0.075;0;1;0.3;Blenio;37.53344509;35.40425194;14.82327423
0.1;0.05;0.5;1;0.3;Blenio;37.47943107;36.81045785;15.61461726
0.2;0.075;0.1;1;0.3;Blenio;37.52074886;35.99088877;15.06316034
0.2;0.1;0;1;0.3;Blenio;37.46665944;36.89754017;15.07683176
0.2;0.1;0.1;1;0.3;Blenio;37.4530119;37.47664868;15.30264611
0.1;0.1;0.5;1;0.3;Blenio;37.3812014;39.71029935;16.0172024
0.2;0;0;1;0.3;Blenio;37.70276134;30.68663508;13.79466015
0.2;0;0.1;1;0.3;Blenio;37.67012049;31.21714832;14.05574237
0.2;0.025;0.2;1;0.3;Blenio;37.60437441;33.40001751;14.69609336
0.2;0.075;0.2;1;0.3;Blenio;37.50335744;36.58638109;15.30212554
0.2;0;0.2;1;0.3;Blenio;37.6387148;31.76607091;14.32244718
0.2;0.1;0.2;1;0.3;Blenio;37.43924658;38.05760817;15.52330015
0.2;0;0.3;1;0.3;Blenio;37.60135493;32.3317984;14.59478983
0.2;0.05;0.3;1;0.3;Blenio;37.52818113;35.61649118;15.27617238
0.2;0.025;0.1;1;0.3;Blenio;37.62976601;32.82426927;14.43412028
0.2;0.075;0.3;1;0.3;Blenio;37.48035543;37.17697816;15.53423049
0.2;0.025;0;1;0.3;Blenio;37.65264305;32.26410876;14.17578378
0.2;0.025;0.3;1;0.3;Blenio;37.56792764;33.98728487;14.9614349
0.2;0.05;0.1;1;0.3;Blenio;37.57821876;34.42790917;14.77268856
0.2;0.1;0.4;1;0.3;Blenio;37.39997328;39.17932979;15.93296848
0.2;0.05;0.2;1;0.3;Blenio;37.55213796;35.01824955;15.02618959
0.2;0.1;0.3;1;0.3;Blenio;37.42083289;38.62564952;15.73486371
0.2;0;0.4;1;0.3;Blenio;37.55914931;32.91060326;14.8692033
0.2;0.025;0.4;1;0.3;Blenio;37.5294188;34.58392362;15.22292743
0.2;0.075;0.5;1;0.3;Blenio;37.43048493;38.33681297;15.96424827
0.3;0.025;0;1;0.3;Blenio;37.63732324;32.27466491;14.35987576
0.2;0.025;0.5;1;0.3;Blenio;37.49456301;35.18204623;15.47741747
0.2;0.05;0.4;1;0.3;Blenio;37.50305006;36.21753506;15.51993497
0.2;0.1;0.5;1;0.3;Blenio;37.37532316;39.7111203;16.11584309
0.3;0.05;0;1;0.3;Blenio;37.58645231;33.85461785;14.69804071
0.2;0.075;0.4;1;0.3;Blenio;37.45977447;37.76057881;15.7548104
0.2;0;0.5;1;0.3;Blenio;37.54608427;33.49817446;15.1404685
0.3;0.075;0;1;0.3;Blenio;37.52041574;35.40927219;14.98886053
0.3;0.1;0;1;0.3;Blenio;37.45620387;36.90121435;15.22299991
0.3;0.075;0.1;1;0.3;Blenio;37.50832567;35.99441955;15.22837289
0.3;0.1;0.1;1;0.3;Blenio;37.44194332;37.48003538;15.44820191
0.3;0.025;0.2;1;0.3;Blenio;37.58590893;33.40875373;14.88354464
0.2;0.05;0.5;1;0.3;Blenio;37.46893962;36.81363206;15.75279531
0.3;0.075;0.2;1;0.3;Blenio;37.49281887;36.58983989;15.46623414
0.3;0;0.1;1;0.3;Blenio;37.6513037;31.23051487;14.24243911
0.3;0.05;0.2;1;0.3;Blenio;37.53746204;35.02505966;15.20598728
0.3;0;0.3;1;0.3;Blenio;37.58304285;32.34311572;14.78381764
0.3;0.025;0.3;1;0.3;Blenio;37.55264221;33.99530928;15.14857518
0.3;0;0;1;0.3;Blenio;37.68395162;30.70010564;13.97910626
0.3;0.1;0.3;1;0.3;Blenio;37.40999507;38.62747149;15.87473117
0.3;0;0.4;1;0.3;Blenio;37.54055086;32.92053329;15.05849188
0.3;0.025;0.1;1;0.3;Blenio;37.61286695;32.83425539;14.62028386
0.3;0;0.2;1;0.3;Blenio;37.62182968;31.77748942;14.50984521
0.3;0.05;0.4;1;0.3;Blenio;37.49073687;36.22069225;15.69580838
0.3;0.05;0.1;1;0.3;Blenio;37.56474084;34.43467683;14.95155775
0.3;0.05;0.3;1;0.3;Blenio;37.51328129;35.6227099;15.455302
0.3;0.1;0.4;1;0.3;Blenio;37.39046811;39.18076893;16.06756586
0.3;0.075;0.4;1;0.3;Blenio;37.44803621;37.76309253;15.91385688
0.3;0.075;0.3;1;0.3;Blenio;37.46858664;37.18011414;15.69680671
0.3;0.025;0.5;1;0.3;Blenio;37.478458;35.18710642;15.66190059
0.3;0;0.5;1;0.3;Blenio;37.52835623;33.5061585;15.32850295
0.3;0.025;0.4;1;0.3;Blenio;37.51378067;34.59031885;15.4092345
0.3;0.1;0.2;1;0.3;Blenio;37.42750597;38.06001165;15.66671168
0.3;0.075;0.5;1;0.3;Blenio;37.41953696;38.33883885;16.11808584
0.3;0.05;0.5;1;0.3;Blenio;37.45637659;36.81683107;15.92566272
0.3;0.1;0.5;1;0.3;Blenio;37.36677367;39.71237184;16.24368013
0;0.1;0;1;0.4;Blenio;37.48088207;36.89266386;14.8722811
0;0;0.1;1;0.4;Blenio;37.69752985;31.1982275;13.76931314
0;0.05;0;1;0.4;Blenio;37.61938239;33.83502645;14.25978847
0;0;0;1;0.4;Blenio;37.73343902;30.66639231;13.5104515
0;0.075;0.1;1;0.4;Blenio;37.53841085;35.9836275;14.82682122
0;0.025;0;1;0.4;Blenio;37.67837415;32.24932551;13.89964276
0;0.05;0.1;1;0.4;Blenio;37.59972955;34.41792847;14.51098657
0;0.1;0.1;1;0.4;Blenio;37.46719918;37.47166785;15.09928887
0;0.025;0.1;1;0.4;Blenio;37.65351804;32.80959145;14.15583846
0;0.075;0;1;0.4;Blenio;37.55351012;35.39574496;14.58604474
0;0.025;0.2;1;0.4;Blenio;37.62755379;33.38676392;14.41664725
0;0;0.2;1;0.4;Blenio;37.66354248;31.74875645;14.0344149
0;0.075;0.2;1;0.4;Blenio;37.51946515;36.58072159;15.06796334
0;0;0.3;1;0.4;Blenio;37.626582;32.31573592;14.3053197
0;0.05;0.2;1;0.4;Blenio;37.57608463;35.00931771;14.76377267
0;0.1;0.2;1;0.4;Blenio;37.45234887;38.05394266;15.32380293
0;0.025;0.3;1;0.4;Blenio;37.59000827;33.97611469;14.68227587
0;0.05;0.3;1;0.4;Blenio;37.54664459;35.60952071;15.01681932
0;0.075;0.3;1;0.4;Blenio;37.49781933;37.17294298;15.30321209
0;0.1;0.3;1;0.4;Blenio;37.43450753;38.62288306;15.54039077
0;0;0.4;1;0.4;Blenio;37.58514294;32.89627858;14.57993668
0;0.025;0.4;1;0.4;Blenio;37.55241742;34.57473205;14.94545769
0;0.05;0.4;1;0.4;Blenio;37.52284934;36.21041231;15.26347537
0;0.075;0.4;1;0.4;Blenio;37.47524567;37.75631969;15.52940591
0;0.1;0.4;1;0.4;Blenio;37.41430266;39.17721598;15.74593052
0;0;0.5;1;0.4;Blenio;37.56785959;33.48573284;14.85417965
0;0.025;0.5;1;0.4;Blenio;37.51339587;35.17516796;15.20497801
0;0.05;0.5;1;0.4;Blenio;37.48753025;36.80821461;15.50290131
0;0.075;0.5;1;0.4;Blenio;37.44615225;38.33343279;15.74692038
0;0.1;0.5;1;0.4;Blenio;37.38587283;39.70952268;15.93929552
0.1;0;0;1;0.4;Blenio;37.71976467;30.67575674;13.63999316
0.1;0.025;0;1;0.4;Blenio;37.66724044;32.25611139;14.02439071
0.1;0.05;0;1;0.4;Blenio;37.60979097;33.84063273;14.37685323
0.1;0.075;0;1;0.4;Blenio;37.543375;35.40017669;14.69223324
0.1;0.1;0;1;0.4;Blenio;37.47388413;36.89492772;14.9631102
0.1;0;0.1;1;0.4;Blenio;37.68472055;31.20668073;13.89992474
0.1;0.025;0.1;1;0.4;Blenio;37.64357546;32.81571117;14.28129933
0.1;0.075;0.1;1;0.4;Blenio;37.53033816;35.98673743;14.93209824
0.1;0.1;0.1;1;0.4;Blenio;37.46025437;37.47410624;15.1895647
0.1;0.05;0.1;1;0.4;Blenio;37.58900214;34.4224653;14.62863936
0.1;0;0.2;1;0.4;Blenio;37.65419394;31.75604426;14.16509124
0.1;0.025;0.2;1;0.4;Blenio;37.61671377;33.39292586;14.54309412
0.1;0.05;0.2;1;0.4;Blenio;37.56511808;35.01341235;14.88151431
0.1;0.075;0.2;1;0.4;Blenio;37.51207231;36.58275688;15.17213035
0.1;0.1;0.2;1;0.4;Blenio;37.44598893;38.0554967;15.41221218
0.1;0;0.3;1;0.4;Blenio;37.61463935;32.32338708;14.43748367
0.1;0.025;0.3;1;0.4;Blenio;37.57983316;33.98139485;14.80847189
0.1;0.05;0.3;1;0.4;Blenio;37.53773821;35.61200933;15.13297008
0.1;0.075;0.3;1;0.4;Blenio;37.49013271;37.17359209;15.40565921
0.1;0.1;0.3;1;0.4;Blenio;37.42882865;38.62397862;15.626322
0.1;0.025;0.4;1;0.4;Blenio;37.54052799;34.57883883;15.07105392
0.1;0;0.4;1;0.4;Blenio;37.57351367;32.90291702;14.71163155
0.1;0.05;0.4;1;0.4;Blenio;37.51405003;36.21383725;15.37833702
0.1;0.075;0.4;1;0.4;Blenio;37.46711514;37.75815677;15.62980239
0.1;0.1;0.4;1;0.4;Blenio;37.40786226;39.17841133;15.82862612
0.1;0;0.5;1;0.4;Blenio;37.5568987;33.49244253;14.98506633
0.1;0.025;0.5;1;0.4;Blenio;37.50445819;35.17863035;15.32806419
0.1;0.05;0.5;1;0.4;Blenio;37.47943107;36.81045785;15.61461726
0.1;0.075;0.5;1;0.4;Blenio;37.43915779;38.33472837;15.84339081
0.1;0.1;0.5;1;0.4;Blenio;37.3812014;39.71029935;16.0172024
0.2;0;0;1;0.4;Blenio;37.70276134;30.68663508;13.79466015
0.2;0.025;0;1;0.4;Blenio;37.65264305;32.26410876;14.17578378
0.2;0.05;0;1;0.4;Blenio;37.59960851;33.84721505;14.52021552
0.2;0.075;0;1;0.4;Blenio;37.53344509;35.40425194;14.82327423
0.2;0.1;0;1;0.4;Blenio;37.46665944;36.89754017;15.07683176
0.2;0;0.1;1;0.4;Blenio;37.67012049;31.21714832;14.05574237
0.2;0.025;0.1;1;0.4;Blenio;37.62976601;32.82426927;14.43412028
0.2;0.05;0.1;1;0.4;Blenio;37.57821876;34.42790917;14.77268856
0.2;0.075;0.1;1;0.4;Blenio;37.52074886;35.99088877;15.06316034
0.2;0.1;0.1;1;0.4;Blenio;37.4530119;37.47664868;15.30264611
0.2;0.025;0.2;1;0.4;Blenio;37.60437441;33.40001751;14.69609336
0.2;0;0.2;1;0.4;Blenio;37.6387148;31.76607091;14.32244718
0.2;0.05;0.2;1;0.4;Blenio;37.55213796;35.01824955;15.02618959
0.2;0.075;0.2;1;0.4;Blenio;37.50335744;36.58638109;15.30212554
0.2;0.1;0.2;1;0.4;Blenio;37.43924658;38.05760817;15.52330015
0.2;0;0.3;1;0.4;Blenio;37.60135493;32.3317984;14.59478983
0.2;0.025;0.3;1;0.4;Blenio;37.56792764;33.98728487;14.9614349
0.2;0.05;0.3;1;0.4;Blenio;37.52818113;35.61649118;15.27617238
0.2;0.075;0.3;1;0.4;Blenio;37.48035543;37.17697816;15.53423049
0.2;0.1;0.3;1;0.4;Blenio;37.42083289;38.62564952;15.73486371
0.2;0;0.4;1;0.4;Blenio;37.55914931;32.91060326;14.8692033
0.2;0.025;0.4;1;0.4;Blenio;37.5294188;34.58392362;15.22292743
0.2;0.05;0.4;1;0.4;Blenio;37.50305006;36.21753506;15.51993497
0.2;0.075;0.4;1;0.4;Blenio;37.45977447;37.76057881;15.7548104
0.2;0.1;0.4;1;0.4;Blenio;37.39997328;39.17932979;15.93296848
0.2;0;0.5;1;0.4;Blenio;37.54608427;33.49817446;15.1404685
0.2;0.025;0.5;1;0.4;Blenio;37.49456301;35.18204623;15.47741747
0.2;0.05;0.5;1;0.4;Blenio;37.46893962;36.81363206;15.75279531
0.2;0.075;0.5;1;0.4;Blenio;37.43048493;38.33681297;15.96424827
0.2;0.1;0.5;1;0.4;Blenio;37.37532316;39.7111203;16.11584309
0.3;0;0;1;0.4;Blenio;37.68395162;30.70010564;13.97910626
0.3;0.025;0;1;0.4;Blenio;37.63732324;32.27466491;14.35987576
0.3;0.05;0;1;0.4;Blenio;37.58645231;33.85461785;14.69804071
0.3;0.075;0;1;0.4;Blenio;37.52041574;35.40927219;14.98886053
0.3;0.1;0;1;0.4;Blenio;37.45620387;36.90121435;15.22299991
0.3;0;0.1;1;0.4;Blenio;37.6513037;31.23051487;14.24243911
0.3;0.025;0.1;1;0.4;Blenio;37.61286695;32.83425539;14.62028386
0.3;0.05;0.1;1;0.4;Blenio;37.56474084;34.43467683;14.95155775
0.3;0.1;0.1;1;0.4;Blenio;37.44194332;37.48003538;15.44820191
0.3;0.075;0.1;1;0.4;Blenio;37.50832567;35.99441955;15.22837289
0.3;0;0.2;1;0.4;Blenio;37.62182968;31.77748942;14.50984521
0.3;0.05;0.2;1;0.4;Blenio;37.53746204;35.02505966;15.20598728
0.3;0.025;0.2;1;0.4;Blenio;37.58590893;33.40875373;14.88354464
0.3;0.075;0.2;1;0.4;Blenio;37.49281887;36.58983989;15.46623414
0.3;0;0.4;1;0.4;Blenio;37.54055086;32.92053329;15.05849188
0.3;0.025;0.4;1;0.4;Blenio;37.51378067;34.59031885;15.4092345
0.3;0.05;0.4;1;0.4;Blenio;37.49073687;36.22069225;15.69580838
0.3;0.075;0.4;1;0.4;Blenio;37.44803621;37.76309253;15.91385688
0.3;0.1;0.4;1;0.4;Blenio;37.39046811;39.18076893;16.06756586
0.3;0;0.5;1;0.4;Blenio;37.52835623;33.5061585;15.32850295
0.3;0.025;0.5;1;0.4;Blenio;37.478458;35.18710642;15.66190059
0.3;0.1;0.3;1;0.4;Blenio;37.40999507;38.62747149;15.87473117
0.3;0.075;0.3;1;0.4;Blenio;37.46858664;37.18011414;15.69680671
0.3;0;0.3;1;0.4;Blenio;37.58304285;32.34311572;14.78381764
0.3;0.1;0.2;1;0.4;Blenio;37.42750597;38.06001165;15.66671168
0.3;0.025;0.3;1;0.4;Blenio;37.55264221;33.99530928;15.14857518
0.3;0.05;0.3;1;0.4;Blenio;37.51328129;35.6227099;15.455302
0.3;0.075;0.5;1;0.4;Blenio;37.41953696;38.33883885;16.11808584
0.3;0.1;0.5;1;0.4;Blenio;37.36677367;39.71237184;16.24368013
0.3;0.05;0.5;1;0.4;Blenio;37.45637659;36.81683107;15.92566272
0;0.025;0;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0;0.1;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.075;0.1;0;0;Leventina;64.45162656;55.05256411;27.53812281
0;0.075;0;0;0;Leventina;64.45162656;55.05256411;27.53812281
0;0;0;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.1;0.1;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0.025;0.1;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0.05;0;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0.05;0.1;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0.1;0;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0;0.2;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.025;0.2;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0.075;0.2;0;0;Leventina;64.45162656;55.05256411;27.53812281
0;0.1;0.2;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0;0.3;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.075;0.3;0;0;Leventina;64.45162656;55.05256411;27.53812281
0;0.05;0.3;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0.025;0.3;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0.1;0.3;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0.05;0.2;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0;0.4;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.025;0.4;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0.025;0.5;0;0;Leventina;64.77506374;50.0817836;25.8287123
0;0.05;0.4;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0.075;0.4;0;0;Leventina;64.45162656;55.05256411;27.53812281
0;0;0.5;0;0;Leventina;64.91751747;47.75103786;24.95615619
0;0.1;0.4;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0.05;0.5;0;0;Leventina;64.62627118;52.51384988;26.68799567
0;0.1;0.5;0;0;Leventina;64.25363689;57.68260123;28.37231936
0;0.075;0.5;0;0;Leventina;64.45162656;55.05256411;27.53812281
0.1;0.025;0;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0;0;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.075;0;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0.05;0;0;0;Leventina;64.59961425;52.53274618;26.89877307
0.1;0;0.1;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.1;0;0;0;Leventina;64.23778723;57.69398176;28.55271467
0.1;0.025;0.1;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0.05;0.1;0;0;Leventina;64.59961425;52.53274618;26.89877307
0.1;0.075;0.1;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0.1;0.1;0;0;Leventina;64.23778723;57.69398176;28.55271467
0.1;0;0.2;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.025;0.2;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0.05;0.2;0;0;Leventina;64.59961425;52.53274618;26.89877307
0.1;0;0.3;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.075;0.2;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0.1;0.2;0;0;Leventina;64.23778723;57.69398176;28.55271467
0.1;0.025;0.3;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0.05;0.3;0;0;Leventina;64.59961425;52.53274618;26.89877307
0.1;0.075;0.3;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0.1;0.3;0;0;Leventina;64.23778723;57.69398176;28.55271467
0.1;0;0.4;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.05;0.4;0;0;Leventina;64.59961425;52.53274618;26.89877307
0.1;0.025;0.4;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0.075;0.4;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0;0.5;0;0;Leventina;64.88964382;47.7715405;25.16924824
0.1;0.1;0.4;0;0;Leventina;64.23778723;57.69398176;28.55271467
0.1;0.025;0.5;0;0;Leventina;64.74923381;50.09870982;26.04111376
0.1;0.075;0.5;0;0;Leventina;64.42955841;55.06619011;27.73550511
0.1;0.05;0.5;0;0;Leventina;64.59961425;52.53274618;26.89877307
