Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
0;0.025;0;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;183.0882326;178.7887525;174.7867573;171.317894;168.1873613;84.34411966;82.72549715;81.31473814;79.69019919;78.31040028;64.13751237;63.0734845;61.92953748;60.85081571;59.70941042;41.01795674;40.24529979;39.55319274;38.93259633;38.21940135;20.59420132;20.21013957;19.78799682;19.41086372;18.99144392
0;0;0.1;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;183.5354076;179.5398308;175.6972704;172.2975197;169.1771703;84.82832719;83.17061627;81.71527938;80.02369894;78.58054603;64.30263796;63.17913757;61.96539683;60.81819827;59.60035175;40.89242826;40.06667601;39.32699935;38.66561963;37.9027613;20.39831017;19.99001375;19.54116943;19.14208065;18.69808484
0;0.075;0.1;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;182.0042013;177.0750517;172.7874175;169.2393538;166.1504431;83.37647139;81.86435846;80.56759066;79.09902007;77.86667209;63.9006828;62.96442511;61.96710029;61.03009836;60.04534172;41.35028137;40.68261089;40.08335514;39.54287685;38.92580871;21.02561805;20.68781533;20.31695037;19.98208256;19.61039872
0;0.075;0;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;182.0042013;177.0750517;172.7874175;169.2393538;166.1504431;83.37647139;81.86435846;80.56759066;79.09902007;77.86667209;63.9006828;62.96442511;61.96710029;61.03009836;60.04534172;41.35028137;40.68261089;40.08335514;39.54287685;38.92580871;21.02561805;20.68781533;20.31695037;19.98208256;19.61039872
0;0;0;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;183.5354076;179.5398308;175.6972704;172.2975197;169.1771703;84.82832719;83.17061627;81.71527938;80.02369894;78.58054603;64.30263796;63.17913757;61.96539683;60.81819827;59.60035175;40.89242826;40.06667601;39.32699935;38.66561963;37.9027613;20.39831017;19.99001375;19.54116943;19.14208065;18.69808484
0;0.1;0.1;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;181.3579668;176.1106974;171.7066223;168.1493531;165.1099894;82.89567667;81.4487037;80.21766241;78.83220266;77.6780051;63.81073762;62.93928444;62.01345785;61.14431221;60.23199595;41.52604716;40.90645764;40.34909581;39.84459784;39.27014365;21.23431656;20.91729704;20.5685855;20.2524275;19.90160679
0;0.025;0.1;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;183.0882326;178.7887525;174.7867573;171.317894;168.1873613;84.34411966;82.72549715;81.31473814;79.69019919;78.31040028;64.13751237;63.0734845;61.92953748;60.85081571;59.70941042;41.01795674;40.24529979;39.55319274;38.93259633;38.21940135;20.59420132;20.21013957;19.78799682;19.41086372;18.99144392
0;0.05;0;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;182.5794532;177.9694376;173.8180564;170.2971621;167.1761035;83.85815592;82.28894101;80.93180709;79.38256137;78.07436836;64.00653916;63.0060043;61.93491397;60.92673472;59.86454363;41.17591132;40.4570676;39.81256885;39.23343558;38.56908315;20.80839158;20.44794419;20.05241037;19.69712437;19.30223608
0;0.05;0.1;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;182.5794532;177.9694376;173.8180564;170.2971621;167.1761035;83.85815592;82.28894101;80.93180709;79.38256137;78.07436836;64.00653916;63.0060043;61.93491397;60.92673472;59.86454363;41.17591132;40.4570676;39.81256885;39.23343558;38.56908315;20.80839158;20.44794419;20.05241037;19.69712437;19.30223608
0;0.1;0;0;0;SFH - con PV;54.81260144;54.92696635;54.69531796;73.15472138;95.54963651;112.7796759;130.6284972;200.6744722;199.5364032;199.0743521;199.0242314;196.8748113;191.1065178;188.5193833;187.357468;181.3579668;176.1106974;171.7066223;168.1493531;165.1099894;82.89567667;81.4487037;80.21766241;78.83220266;77.6780051;63.81073762;62.93928444;62.01345785;61.14431221;60.23199595;41.52604716;40.90645764;40.34909581;39.84459784;39.27014365;21.23431656;20.91729704;20.5685855;20.2524275;19.90160679
