Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
0.1;0.025;0.2;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.77435522;26.13115621;31.41251823;36.70754098;42.05345843;47.45990251;52.74237633;58.18976932;63.7280821;69.47110213;74.81239939;80.25710263;85.9038665;91.71696982;97.7118695;103.9008846;109.9871238;116.2914852;122.7653111;129.3287484;136.4421586;143.5867507;150.8869348;158.3317713;165.9019144
0.1;0.05;0.2;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.9962354;26.53852091;31.96501865;37.36307346;42.78538921;48.22747371;53.54522604;58.99018303;64.51866586;70.18491991;75.42953225;80.79980659;86.34851463;92.04023078;97.84931007;103.8551795;109.7605223;115.8636498;122.1058806;128.4195206;135.2562059;142.1348762;149.133406;156.2513049;163.4657859
0.1;0;0.3;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.55060472;25.67227918;30.78828689;35.94781992;41.17947528;46.48682526;51.67241581;57.03672315;62.52241878;68.22747947;73.57822897;79.02948699;84.68382977;90.53738768;96.58056533;102.8801642;109.0460179;115.4627095;122.0779092;128.7823404;136.0624702;143.344695;150.8108984;158.4374527;166.2107081
0.1;0.075;0.2;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;21.21645249;26.9092023;32.42907864;37.89615573;43.34812505;48.78767587;54.08685582;59.47636452;64.89466238;70.41927262;75.50890998;80.74297611;86.08368185;91.55169225;97.11046074;102.8476478;108.4791946;114.2696725;120.1538599;126.0543862;132.4720974;138.9589451;145.5330354;152.1613305;158.8575033
0.1;0.1;0.2;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;21.43562111;27.27627077;32.88536964;38.37884891;43.78559666;49.15210062;54.37671364;59.64493832;64.87626895;70.18641179;75.0483359;80.03879985;85.1179084;90.27584044;95.51796416;100.8880107;106.1637091;111.5538572;116.9952168;122.4195511;128.306464;134.2796662;140.3145508;146.3352969;152.3716934
0.1;0.025;0.3;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.77435522;26.13115621;31.41251823;36.70754098;42.05345843;47.45990251;52.74237633;58.18976932;63.7280821;69.47110213;74.81239939;80.25710263;85.9038665;91.71696982;97.7118695;103.9008846;109.9871238;116.2914852;122.7653111;129.3287484;136.4421586;143.5867507;150.8869348;158.3317713;165.9019144
0.1;0.05;0.3;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.9962354;26.53852091;31.96501865;37.36307346;42.78538921;48.22747371;53.54522604;58.99018303;64.51866586;70.18491991;75.42953225;80.79980659;86.34851463;92.04023078;97.84931007;103.8551795;109.7605223;115.8636498;122.1058806;128.4195206;135.2562059;142.1348762;149.133406;156.2513049;163.4657859
0.1;0.075;0.3;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;21.21645249;26.9092023;32.42907864;37.89615573;43.34812505;48.78767587;54.08685582;59.47636452;64.89466238;70.41927262;75.50890998;80.74297611;86.08368185;91.55169225;97.11046074;102.8476478;108.4791946;114.2696725;120.1538599;126.0543862;132.4720974;138.9589451;145.5330354;152.1613305;158.8575033
0.1;0.1;0.3;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;21.43562111;27.27627077;32.88536964;38.37884891;43.78559666;49.15210062;54.37671364;59.64493832;64.87626895;70.18641179;75.0483359;80.03879985;85.1179084;90.27584044;95.51796416;100.8880107;106.1637091;111.5538572;116.9952168;122.4195511;128.306464;134.2796662;140.3145508;146.3352969;152.3716934
0.1;0;0.4;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.55060472;25.67227918;30.78828689;35.94781992;41.17947528;46.48682526;51.67241581;57.03672315;62.52241878;68.22747947;73.57822897;79.02948699;84.68382977;90.53738768;96.58056533;102.8801642;109.0460179;115.4627095;122.0779092;128.7823404;136.0624702;143.344695;150.8108984;158.4374527;166.2107081
0.1;0.05;0.4;0;0;SFH;0;0;0;0;0;0;0.147274522;0.338870552;0.680306827;1.261581742;2.174241005;3.479634071;5.451527543;9.242536558;15.79496044;20.9962354;26.53852091;31.96501865;37.36307346;42.78538921;48.22747371;53.54522604;58.99018303;64.51866586;70.18491991;75.42953225;80.79980659;86.34851463;92.04023078;97.84931007;103.8551795;109.7605223;115.8636498;122.1058806;128.4195206;135.2562059;142.1348762;149.133406;156.2513049;163.4657859
