Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2050
0.1;0.025;0;1;0.2;MFH;0.365838484
0.1;0.05;0;1;0.2;MFH;0.373944387
0.1;0;0.1;1;0.2;MFH;0.359586243
0.1;0;0;1;0.2;MFH;0.358170579
0.1;0.1;0;1;0.2;MFH;0.391136451
0.1;0.05;0.1;1;0.2;MFH;0.375635033
0.1;0.025;0.1;1;0.2;MFH;0.36739186
0.1;0.025;0.2;1;0.2;MFH;0.368937928
0.1;0;0.2;1;0.2;MFH;0.360989706
0.1;0.1;0.2;1;0.2;MFH;0.394920881
0.1;0;0.3;1;0.2;MFH;0.362386402
0;0.075;0.5;1;0.2;MFH;0.391117724
0.1;0.025;0.3;1;0.2;MFH;0.370478182
0;0;0.5;1;0.2;MFH;0.365163546
0.1;0.05;0.3;1;0.2;MFH;0.378948464
0.1;0.075;0.1;1;0.2;MFH;0.384228757
0.1;0.1;0.1;1;0.2;MFH;0.393051351
0.1;0.075;0.3;1;0.2;MFH;0.387771686
0.1;0.1;0.3;1;0.2;MFH;0.396735046
0.1;0.05;0.2;1;0.2;MFH;0.377298774
0.1;0.025;0.4;1;0.2;MFH;0.371978941
0.1;0.075;0.2;1;0.2;MFH;0.385997467
0.1;0;0.4;1;0.2;MFH;0.36375993
0.1;0.075;0.4;1;0.2;MFH;0.389457423
0.1;0.05;0.4;1;0.2;MFH;0.380570633
0.1;0.1;0.4;1;0.2;MFH;0.398462681
0.1;0;0.5;1;0.2;MFH;0.36514998
0.1;0.025;0.5;1;0.2;MFH;0.37347339
0.1;0.05;0.5;1;0.2;MFH;0.382166766
0.1;0.075;0.5;1;0.2;MFH;0.391110255
0.1;0.1;0.5;1;0.2;MFH;0.400140087
0.2;0;0;1;0.2;MFH;0.358193772
0.2;0.025;0;1;0.2;MFH;0.365850686
0.2;0.05;0;1;0.2;MFH;0.373961829
0.2;0.075;0;1;0.2;MFH;0.382400479
0.2;0.1;0;1;0.2;MFH;0.391136115
0.2;0;0.1;1;0.2;MFH;0.359599379
0.2;0.025;0.1;1;0.2;MFH;0.367399907
0.2;0.05;0.1;1;0.2;MFH;0.375642187
0.2;0.075;0.1;1;0.2;MFH;0.384230676
0.2;0.1;0.1;1;0.2;MFH;0.3930501
0.2;0;0.2;1;0.2;MFH;0.360994559
0.2;0.025;0.2;1;0.2;MFH;0.368953626
0.2;0.05;0.2;1;0.2;MFH;0.377301054
0.2;0.075;0.2;1;0.2;MFH;0.386003025
0.2;0.1;0.2;1;0.2;MFH;0.394908352
0.2;0;0.3;1;0.2;MFH;0.362378146
0.2;0.025;0.3;1;0.2;MFH;0.370476181
0.2;0.05;0.3;1;0.2;MFH;0.378971873
0.2;0.075;0.3;1;0.2;MFH;0.387772405
0.2;0.1;0.3;1;0.2;MFH;0.396726376
0.2;0;0.4;1;0.2;MFH;0.363766597
0.2;0.025;0.4;1;0.2;MFH;0.371981735
0.2;0.05;0.4;1;0.2;MFH;0.380570252
0.2;0.075;0.4;1;0.2;MFH;0.389445059
0.2;0.1;0.4;1;0.2;MFH;0.398454481
0.2;0;0.5;1;0.2;MFH;0.365141489
0.2;0.025;0.5;1;0.2;MFH;0.373455633
0.2;0.05;0.5;1;0.2;MFH;0.38217169
0.2;0.075;0.5;1;0.2;MFH;0.39109758
0.2;0.1;0.5;1;0.2;MFH;0.400136009
0.3;0;0;1;0.2;MFH;0.358219866
0.3;0.025;0;1;0.2;MFH;0.365872401
0.3;0.05;0;1;0.2;MFH;0.373970055
0.3;0.075;0;1;0.2;MFH;0.382415875
0.3;0.1;0;1;0.2;MFH;0.391138283
0.3;0;0.1;1;0.2;MFH;0.359633122
0.3;0.025;0.1;1;0.2;MFH;0.367428226
0.3;0.05;0.1;1;0.2;MFH;0.375647108
0.3;0.075;0.1;1;0.2;MFH;0.384227843
0.3;0.1;0.1;1;0.2;MFH;0.393055088
0.3;0;0.2;1;0.2;MFH;0.361025617
0.3;0.025;0.2;1;0.2;MFH;0.368957213
0.3;0.05;0.2;1;0.2;MFH;0.377313171
0.3;0.075;0.2;1;0.2;MFH;0.386003893
0.3;0.1;0.2;1;0.2;MFH;0.394905201
0.3;0;0.3;1;0.2;MFH;0.362389319
0.3;0.025;0.3;1;0.2;MFH;0.370475352
0.3;0.05;0.3;1;0.2;MFH;0.378967809
0.3;0.075;0.3;1;0.2;MFH;0.387766743
0.3;0.1;0.3;1;0.2;MFH;0.396727755
0.3;0;0.4;1;0.2;MFH;0.363785476
0.3;0.025;0.4;1;0.2;MFH;0.371983721
0.3;0.05;0.4;1;0.2;MFH;0.380571815
0.3;0.075;0.4;1;0.2;MFH;0.389459422
0.3;0.1;0.4;1;0.2;MFH;0.398444
0.3;0;0.5;1;0.2;MFH;0.365141859
0.3;0.025;0.5;1;0.2;MFH;0.373459941
0.3;0.05;0.5;1;0.2;MFH;0.382163078
0.3;0.075;0.5;1;0.2;MFH;0.391089578
0.3;0.1;0.5;1;0.2;MFH;0.40012947
0;0;0;1;0.3;MFH;0.365045688
0;0.05;0;1;0.3;MFH;0.382070414
0;0.05;0.1;1;0.3;MFH;0.384345381
0;0.075;0;1;0.3;MFH;0.391030452
0;0.025;0.1;1;0.3;MFH;0.375527226
0;0.1;0;1;0.3;MFH;0.400063096
0;0.075;0.1;1;0.3;MFH;0.39331005
0;0.025;0;1;0.3;MFH;0.373370847
0;0.1;0.1;1;0.3;MFH;0.402296535
0;0;0.2;1;0.3;MFH;0.369048249
0;0;0.1;1;0.3;MFH;0.367044222
0;0.05;0.2;1;0.3;MFH;0.386463664
0;0.075;0.2;1;0.3;MFH;0.395455212
0;0.05;0.3;1;0.3;MFH;0.388478277
0;0.1;0.2;1;0.3;MFH;0.404377729
0;0.1;0.3;1;0.3;MFH;0.4061205
0;0.025;0.3;1;0.3;MFH;0.3796475
0;0.075;0.4;1;0.3;MFH;0.399016438
0;0;0.4;1;0.3;MFH;0.373041077
0;0.075;0.3;1;0.3;MFH;0.397364037
0;0.05;0.4;1;0.3;MFH;0.390354169
0;0;0.5;1;0.3;MFH;0.375035012
0;0.025;0.5;1;0.3;MFH;0.383520559
0;0.05;0.5;1;0.3;MFH;0.392048825
0;0.075;0.5;1;0.3;MFH;0.400427311
0;0.025;0.4;1;0.3;MFH;0.381636055
0.1;0.025;0;1;0.3;MFH;0.373365062
0.1;0.05;0;1;0.3;MFH;0.382068052
0;0;0.3;1;0.3;MFH;0.371049098
0.1;0.075;0;1;0.3;MFH;0.391026171
0.1;0;0.1;1;0.3;MFH;0.367031804
0;0.025;0.2;1;0.3;MFH;0.377641177
0;0.1;0.5;1;0.3;MFH;0.408639544
0.1;0.025;0.1;1;0.3;MFH;0.375521391
0.1;0.05;0.1;1;0.3;MFH;0.384330279
0.1;0;0.2;1;0.3;MFH;0.369042173
0.1;0.05;0.2;1;0.3;MFH;0.386448292
0.1;0.075;0.2;1;0.3;MFH;0.395441501
0.1;0.1;0.2;1;0.3;MFH;0.40436814
0.1;0;0.3;1;0.3;MFH;0.371038118
0.1;0.025;0.3;1;0.3;MFH;0.379636127
0;0.1;0.4;1;0.3;MFH;0.4075743
0.1;0.025;0.2;1;0.3;MFH;0.377632439
0.1;0.05;0.3;1;0.3;MFH;0.38846111
0.1;0;0;1;0.3;MFH;0.365039781
0.1;0.075;0.1;1;0.3;MFH;0.393303191
0.1;0.075;0.4;1;0.3;MFH;0.399002845
0.1;0.05;0.4;1;0.3;MFH;0.390346589
0.1;0;0.5;1;0.3;MFH;0.375026961
0.1;0.075;0.3;1;0.3;MFH;0.397340729
0.1;0.1;0;1;0.3;MFH;0.40005582
0.1;0.1;0.1;1;0.3;MFH;0.402292525
0.1;0.025;0.4;1;0.3;MFH;0.381615064
0.1;0.025;0.5;1;0.3;MFH;0.383510327
0.1;0;0.4;1;0.3;MFH;0.373026875
0.1;0.075;0.5;1;0.3;MFH;0.400418017
0.1;0.1;0.4;1;0.3;MFH;0.407563764
0.1;0.1;0.3;1;0.3;MFH;0.406110001
0.2;0.05;0;1;0.3;MFH;0.382070228
0.2;0.075;0;1;0.3;MFH;0.3910148
0.1;0.05;0.5;1;0.3;MFH;0.392034805
0.2;0.075;0.1;1;0.3;MFH;0.393296587
0.2;0.1;0;1;0.3;MFH;0.400049316
0.2;0.1;0.1;1;0.3;MFH;0.402287446
0.1;0.1;0.5;1;0.3;MFH;0.408633331
0.2;0;0;1;0.3;MFH;0.36501631
0.2;0;0.1;1;0.3;MFH;0.367025015
0.2;0.025;0.2;1;0.3;MFH;0.377621847
0.2;0.075;0.2;1;0.3;MFH;0.395434821
0.2;0;0.2;1;0.3;MFH;0.369030979
0.2;0.1;0.2;1;0.3;MFH;0.404360067
0.2;0;0.3;1;0.3;MFH;0.371024777
0.2;0.05;0.3;1;0.3;MFH;0.388454586
0.2;0.025;0.1;1;0.3;MFH;0.375515583
0.2;0.075;0.3;1;0.3;MFH;0.397328884
0.2;0.025;0;1;0.3;MFH;0.373349481
0.2;0.025;0.3;1;0.3;MFH;0.379621356
0.2;0.05;0.1;1;0.3;MFH;0.384323284
0.2;0.1;0.4;1;0.3;MFH;0.407544947
0.2;0.05;0.2;1;0.3;MFH;0.386429207
0.2;0.1;0.3;1;0.3;MFH;0.406097665
0.2;0;0.4;1;0.3;MFH;0.373006134
0.2;0.025;0.4;1;0.3;MFH;0.381602035
0.2;0.075;0.5;1;0.3;MFH;0.400404398
0.3;0.025;0;1;0.3;MFH;0.373349742
0.2;0.025;0.5;1;0.3;MFH;0.38349369
0.2;0.05;0.4;1;0.3;MFH;0.390334037
0.2;0.1;0.5;1;0.3;MFH;0.408620868
0.3;0.05;0;1;0.3;MFH;0.382067244
0.2;0.075;0.4;1;0.3;MFH;0.398994203
0.2;0;0.5;1;0.3;MFH;0.375015199
0.3;0.075;0;1;0.3;MFH;0.390998732
0.3;0.1;0;1;0.3;MFH;0.400038833
0.3;0.075;0.1;1;0.3;MFH;0.393270823
0.3;0.1;0.1;1;0.3;MFH;0.40227318
0.3;0.025;0.2;1;0.3;MFH;0.377594609
0.2;0.05;0.5;1;0.3;MFH;0.392020681
0.3;0.075;0.2;1;0.3;MFH;0.395419435
0.3;0;0.1;1;0.3;MFH;0.36701871
0.3;0.05;0.2;1;0.3;MFH;0.38641558
0.3;0;0.3;1;0.3;MFH;0.371002572
0.3;0.025;0.3;1;0.3;MFH;0.379603404
0.3;0;0;1;0.3;MFH;0.365011065
0.3;0.1;0.3;1;0.3;MFH;0.406074126
0.3;0;0.4;1;0.3;MFH;0.372979483
0.3;0.025;0.1;1;0.3;MFH;0.375502941
0.3;0;0.2;1;0.3;MFH;0.369019499
0.3;0.05;0.4;1;0.3;MFH;0.390308606
0.3;0.05;0.1;1;0.3;MFH;0.384311734
0.3;0.05;0.3;1;0.3;MFH;0.38843515
0.3;0.1;0.4;1;0.3;MFH;0.407523646
0.3;0.075;0.4;1;0.3;MFH;0.398973359
0.3;0.075;0.3;1;0.3;MFH;0.397309757
0.3;0.025;0.5;1;0.3;MFH;0.383467349
0.3;0;0.5;1;0.3;MFH;0.374988933
0.3;0.025;0.4;1;0.3;MFH;0.381581569
0.3;0.1;0.2;1;0.3;MFH;0.404338028
0.3;0.075;0.5;1;0.3;MFH;0.40038538
0.3;0.05;0.5;1;0.3;MFH;0.392002177
0.3;0.1;0.5;1;0.3;MFH;0.40860468
0;0.1;0;1;0.4;MFH;0.400063096
0;0;0.1;1;0.4;MFH;0.367044222
0;0.05;0;1;0.4;MFH;0.382070414
0;0;0;1;0.4;MFH;0.365045688
0;0.075;0.1;1;0.4;MFH;0.39331005
0;0.025;0;1;0.4;MFH;0.373370847
0;0.05;0.1;1;0.4;MFH;0.384345381
0;0.1;0.1;1;0.4;MFH;0.402296535
0;0.025;0.1;1;0.4;MFH;0.375527226
0;0.075;0;1;0.4;MFH;0.391030452
0;0.025;0.2;1;0.4;MFH;0.377641177
0;0;0.2;1;0.4;MFH;0.369048249
0;0.075;0.2;1;0.4;MFH;0.395455212
0;0;0.3;1;0.4;MFH;0.371049098
0;0.05;0.2;1;0.4;MFH;0.386463664
0;0.1;0.2;1;0.4;MFH;0.404377729
0;0.025;0.3;1;0.4;MFH;0.3796475
0;0.05;0.3;1;0.4;MFH;0.388478277
0;0.075;0.3;1;0.4;MFH;0.397364037
0;0.1;0.3;1;0.4;MFH;0.4061205
0;0;0.4;1;0.4;MFH;0.373041077
0;0.025;0.4;1;0.4;MFH;0.381636055
0;0.05;0.4;1;0.4;MFH;0.390354169
0;0.075;0.4;1;0.4;MFH;0.399016438
0;0.1;0.4;1;0.4;MFH;0.4075743
0;0;0.5;1;0.4;MFH;0.375035012
0;0.025;0.5;1;0.4;MFH;0.383520559
0;0.05;0.5;1;0.4;MFH;0.392048825
0;0.075;0.5;1;0.4;MFH;0.400427311
0;0.1;0.5;1;0.4;MFH;0.408639544
0.1;0;0;1;0.4;MFH;0.365039781
0.1;0.025;0;1;0.4;MFH;0.373365062
0.1;0.05;0;1;0.4;MFH;0.382068052
0.1;0.075;0;1;0.4;MFH;0.391026171
0.1;0.1;0;1;0.4;MFH;0.40005582
0.1;0;0.1;1;0.4;MFH;0.367031804
0.1;0.025;0.1;1;0.4;MFH;0.375521391
0.1;0.075;0.1;1;0.4;MFH;0.393303191
0.1;0.1;0.1;1;0.4;MFH;0.402292525
0.1;0.05;0.1;1;0.4;MFH;0.384330279
0.1;0;0.2;1;0.4;MFH;0.369042173
0.1;0.025;0.2;1;0.4;MFH;0.377632439
0.1;0.05;0.2;1;0.4;MFH;0.386448292
0.1;0.075;0.2;1;0.4;MFH;0.395441501
0.1;0.1;0.2;1;0.4;MFH;0.40436814
0.1;0;0.3;1;0.4;MFH;0.371038118
0.1;0.025;0.3;1;0.4;MFH;0.379636127
0.1;0.05;0.3;1;0.4;MFH;0.38846111
0.1;0.075;0.3;1;0.4;MFH;0.397340729
0.1;0.1;0.3;1;0.4;MFH;0.406110001
0.1;0.025;0.4;1;0.4;MFH;0.381615064
0.1;0;0.4;1;0.4;MFH;0.373026875
0.1;0.05;0.4;1;0.4;MFH;0.390346589
0.1;0.075;0.4;1;0.4;MFH;0.399002845
0.1;0.1;0.4;1;0.4;MFH;0.407563764
0.1;0;0.5;1;0.4;MFH;0.375026961
0.1;0.025;0.5;1;0.4;MFH;0.383510327
0.1;0.05;0.5;1;0.4;MFH;0.392034805
0.1;0.075;0.5;1;0.4;MFH;0.400418017
0.1;0.1;0.5;1;0.4;MFH;0.408633331
0.2;0;0;1;0.4;MFH;0.36501631
0.2;0.025;0;1;0.4;MFH;0.373349481
0.2;0.05;0;1;0.4;MFH;0.382070228
0.2;0.075;0;1;0.4;MFH;0.3910148
0.2;0.1;0;1;0.4;MFH;0.400049316
0.2;0;0.1;1;0.4;MFH;0.367025015
0.2;0.025;0.1;1;0.4;MFH;0.375515583
0.2;0.05;0.1;1;0.4;MFH;0.384323284
0.2;0.075;0.1;1;0.4;MFH;0.393296587
0.2;0.1;0.1;1;0.4;MFH;0.402287446
0.2;0.025;0.2;1;0.4;MFH;0.377621847
0.2;0;0.2;1;0.4;MFH;0.369030979
0.2;0.05;0.2;1;0.4;MFH;0.386429207
0.2;0.075;0.2;1;0.4;MFH;0.395434821
0.2;0.1;0.2;1;0.4;MFH;0.404360067
0.2;0;0.3;1;0.4;MFH;0.371024777
0.2;0.025;0.3;1;0.4;MFH;0.379621356
0.2;0.05;0.3;1;0.4;MFH;0.388454586
0.2;0.075;0.3;1;0.4;MFH;0.397328884
0.2;0.1;0.3;1;0.4;MFH;0.406097665
0.2;0;0.4;1;0.4;MFH;0.373006134
0.2;0.025;0.4;1;0.4;MFH;0.381602035
0.2;0.05;0.4;1;0.4;MFH;0.390334037
0.2;0.075;0.4;1;0.4;MFH;0.398994203
0.2;0.1;0.4;1;0.4;MFH;0.407544947
0.2;0;0.5;1;0.4;MFH;0.375015199
0.2;0.025;0.5;1;0.4;MFH;0.38349369
0.2;0.05;0.5;1;0.4;MFH;0.392020681
0.2;0.075;0.5;1;0.4;MFH;0.400404398
0.2;0.1;0.5;1;0.4;MFH;0.408620868
0.3;0;0;1;0.4;MFH;0.365011065
0.3;0.025;0;1;0.4;MFH;0.373349742
0.3;0.05;0;1;0.4;MFH;0.382067244
0.3;0.075;0;1;0.4;MFH;0.390998732
0.3;0.1;0;1;0.4;MFH;0.400038833
0.3;0;0.1;1;0.4;MFH;0.36701871
0.3;0.025;0.1;1;0.4;MFH;0.375502941
0.3;0.05;0.1;1;0.4;MFH;0.384311734
0.3;0.1;0.1;1;0.4;MFH;0.40227318
0.3;0.075;0.1;1;0.4;MFH;0.393270823
0.3;0;0.2;1;0.4;MFH;0.369019499
0.3;0.05;0.2;1;0.4;MFH;0.38641558
0.3;0.025;0.2;1;0.4;MFH;0.377594609
0.3;0.075;0.2;1;0.4;MFH;0.395419435
0.3;0;0.4;1;0.4;MFH;0.372979483
0.3;0.025;0.4;1;0.4;MFH;0.381581569
0.3;0.05;0.4;1;0.4;MFH;0.390308606
0.3;0.075;0.4;1;0.4;MFH;0.398973359
0.3;0.1;0.4;1;0.4;MFH;0.407523646
0.3;0;0.5;1;0.4;MFH;0.374988933
0.3;0.025;0.5;1;0.4;MFH;0.383467349
0.3;0.1;0.3;1;0.4;MFH;0.406074126
0.3;0.075;0.3;1;0.4;MFH;0.397309757
0.3;0;0.3;1;0.4;MFH;0.371002572
0.3;0.1;0.2;1;0.4;MFH;0.404338028
0.3;0.025;0.3;1;0.4;MFH;0.379603404
0.3;0.05;0.3;1;0.4;MFH;0.38843515
0.3;0.075;0.5;1;0.4;MFH;0.40038538
0.3;0.1;0.5;1;0.4;MFH;0.40860468
0.3;0.05;0.5;1;0.4;MFH;0.392002177
0;0.025;0;0;0;Bellinzona;0.447482666
0;0;0.1;0;0;Bellinzona;0.419098031
0;0.075;0.1;0;0;Bellinzona;0.507478268
0;0.075;0;0;0;Bellinzona;0.507478268
0;0;0;0;0;Bellinzona;0.419098031
0;0.1;0.1;0;0;Bellinzona;0.538371192
0;0.025;0.1;0;0;Bellinzona;0.447482666
0;0.05;0;0;0;Bellinzona;0.47703769
0;0.05;0.1;0;0;Bellinzona;0.47703769
0;0.1;0;0;0;Bellinzona;0.538371192
0;0;0.2;0;0;Bellinzona;0.419098031
0;0.025;0.2;0;0;Bellinzona;0.447482666
0;0.075;0.2;0;0;Bellinzona;0.507478268
0;0.1;0.2;0;0;Bellinzona;0.538371192
0;0;0.3;0;0;Bellinzona;0.419098031
0;0.075;0.3;0;0;Bellinzona;0.507478268
0;0.05;0.3;0;0;Bellinzona;0.47703769
0;0.025;0.3;0;0;Bellinzona;0.447482666
0;0.1;0.3;0;0;Bellinzona;0.538371192
0;0.05;0.2;0;0;Bellinzona;0.47703769
0;0;0.4;0;0;Bellinzona;0.419098031
0;0.025;0.4;0;0;Bellinzona;0.447482666
0;0.025;0.5;0;0;Bellinzona;0.447482666
0;0.05;0.4;0;0;Bellinzona;0.47703769
0;0.075;0.4;0;0;Bellinzona;0.507478268
0;0;0.5;0;0;Bellinzona;0.419098031
0;0.1;0.4;0;0;Bellinzona;0.538371192
0;0.05;0.5;0;0;Bellinzona;0.47703769
0;0.1;0.5;0;0;Bellinzona;0.538371192
0;0.075;0.5;0;0;Bellinzona;0.507478268
0.1;0.025;0;0;0;Bellinzona;0.447519432
0.1;0;0;0;0;Bellinzona;0.419159169
0.1;0.075;0;0;0;Bellinzona;0.507498776
0.1;0.05;0;0;0;Bellinzona;0.477088885
0.1;0;0.1;0;0;Bellinzona;0.419159169
0.1;0.1;0;0;0;Bellinzona;0.538385845
0.1;0.025;0.1;0;0;Bellinzona;0.447519432
0.1;0.05;0.1;0;0;Bellinzona;0.477088885
0.1;0.075;0.1;0;0;Bellinzona;0.507498776
0.1;0.1;0.1;0;0;Bellinzona;0.538385845
0.1;0;0.2;0;0;Bellinzona;0.419159169
0.1;0.025;0.2;0;0;Bellinzona;0.447519432
0.1;0.05;0.2;0;0;Bellinzona;0.477088885
0.1;0;0.3;0;0;Bellinzona;0.419159169
0.1;0.075;0.2;0;0;Bellinzona;0.507498776
0.1;0.1;0.2;0;0;Bellinzona;0.538385845
0.1;0.025;0.3;0;0;Bellinzona;0.447519432
0.1;0.05;0.3;0;0;Bellinzona;0.477088885
0.1;0.075;0.3;0;0;Bellinzona;0.507498776
0.1;0.1;0.3;0;0;Bellinzona;0.538385845
0.1;0;0.4;0;0;Bellinzona;0.419159169
0.1;0.05;0.4;0;0;Bellinzona;0.477088885
0.1;0.025;0.4;0;0;Bellinzona;0.447519432
0.1;0.075;0.4;0;0;Bellinzona;0.507498776
0.1;0;0.5;0;0;Bellinzona;0.419159169
0.1;0.1;0.4;0;0;Bellinzona;0.538385845
0.1;0.025;0.5;0;0;Bellinzona;0.447519432
0.1;0.075;0.5;0;0;Bellinzona;0.507498776
0.1;0.05;0.5;0;0;Bellinzona;0.477088885
0.1;0.1;0.5;0;0;Bellinzona;0.538385845
0.2;0.05;0;0;0;Bellinzona;0.47713754
0.2;0;0;0;0;Bellinzona;0.419235275
0.2;0.025;0;0;0;Bellinzona;0.447587229
0.2;0.1;0;0;0;Bellinzona;0.538426206
0.2;0.075;0;0;0;Bellinzona;0.50754688
0.2;0;0.1;0;0;Bellinzona;0.419235275
0.2;0.025;0.1;0;0;Bellinzona;0.447587229
0.2;0.05;0.1;0;0;Bellinzona;0.47713754
0.2;0.075;0.1;0;0;Bellinzona;0.50754688
0.2;0.1;0.1;0;0;Bellinzona;0.538426206
0.2;0.05;0.2;0;0;Bellinzona;0.47713754
0.2;0.075;0.2;0;0;Bellinzona;0.50754688
0.2;0.025;0.2;0;0;Bellinzona;0.447587229
0.2;0;0.2;0;0;Bellinzona;0.419235275
0.2;0.1;0.2;0;0;Bellinzona;0.538426206
0.2;0;0.3;0;0;Bellinzona;0.419235275
0.2;0.025;0.3;0;0;Bellinzona;0.447587229
0.2;0.05;0.3;0;0;Bellinzona;0.47713754
0.2;0.075;0.3;0;0;Bellinzona;0.50754688
0.2;0.1;0.3;0;0;Bellinzona;0.538426206
0.2;0.025;0.4;0;0;Bellinzona;0.447587229
0.2;0.075;0.4;0;0;Bellinzona;0.50754688
0.2;0;0.4;0;0;Bellinzona;0.419235275
0.2;0.05;0.4;0;0;Bellinzona;0.47713754
0.2;0.1;0.4;0;0;Bellinzona;0.538426206
0.2;0;0.5;0;0;Bellinzona;0.419235275
0.2;0.025;0.5;0;0;Bellinzona;0.447587229
0.2;0.05;0.5;0;0;Bellinzona;0.47713754
0.2;0.075;0.5;0;0;Bellinzona;0.50754688
0.2;0.1;0.5;0;0;Bellinzona;0.538426206
0.3;0.025;0;0;0;Bellinzona;0.447663627
0.3;0;0;0;0;Bellinzona;0.419318522
0.3;0.05;0;0;0;Bellinzona;0.477211363
0.3;0.075;0;0;0;Bellinzona;0.507597611
0.3;0.1;0;0;0;Bellinzona;0.53845735
0.3;0;0.1;0;0;Bellinzona;0.419318522
0.3;0.025;0.1;0;0;Bellinzona;0.447663627
0.3;0.05;0.1;0;0;Bellinzona;0.477211363
0.3;0.075;0.1;0;0;Bellinzona;0.507597611
0.3;0.1;0.1;0;0;Bellinzona;0.53845735
0.3;0.075;0.2;0;0;Bellinzona;0.507597611
0.3;0.025;0.2;0;0;Bellinzona;0.447663627
0.3;0;0.2;0;0;Bellinzona;0.419318522
0.3;0.05;0.2;0;0;Bellinzona;0.477211363
0.3;0.1;0.2;0;0;Bellinzona;0.53845735
0.3;0;0.3;0;0;Bellinzona;0.419318522
0.3;0.025;0.3;0;0;Bellinzona;0.447663627
0.3;0.05;0.3;0;0;Bellinzona;0.477211363
0.3;0.075;0.3;0;0;Bellinzona;0.507597611
0.3;0.1;0.3;0;0;Bellinzona;0.53845735
0.3;0.025;0.4;0;0;Bellinzona;0.447663627
0.3;0;0.4;0;0;Bellinzona;0.419318522
0.3;0.05;0.4;0;0;Bellinzona;0.477211363
0.3;0.075;0.4;0;0;Bellinzona;0.507597611
0.3;0.1;0.4;0;0;Bellinzona;0.53845735
0.3;0;0.5;0;0;Bellinzona;0.419318522
0.3;0.025;0.5;0;0;Bellinzona;0.447663627
0.3;0.05;0.5;0;0;Bellinzona;0.477211363
0.3;0.075;0.5;0;0;Bellinzona;0.507597611
0.3;0.1;0.5;0;0;Bellinzona;0.53845735
0;0.1;0.1;0;0.1;Bellinzona;0.574124774
0;0.075;0.1;0;0.1;Bellinzona;0.540033423
0;0;0;0;0.1;Bellinzona;0.439155841
0;0.025;0;0;0.1;Bellinzona;0.470751519
0;0.075;0;0;0.1;Bellinzona;0.537260228
0;0.05;0;0;0.1;Bellinzona;0.503629299
0;0.025;0.1;0;0.1;Bellinzona;0.47268341
0;0.1;0;0;0.1;Bellinzona;0.571001917
0;0;0.1;0;0.1;Bellinzona;0.440671425
0;0.05;0.1;0;0.1;Bellinzona;0.505973736
0;0.05;0.2;0;0.1;Bellinzona;0.508396548
0;0;0.2;0;0.1;Bellinzona;0.442210558
0;0.075;0.3;0;0.1;Bellinzona;0.545767791
0;0.075;0.2;0;0.1;Bellinzona;0.542858054
0;0.1;0.3;0;0.1;Bellinzona;0.58053896
0;0;0.3;0;0.1;Bellinzona;0.443812485
0;0.025;0.2;0;0.1;Bellinzona;0.474678919
0;0;0.4;0;0.1;Bellinzona;0.445445733
0;0.025;0.4;0;0.1;Bellinzona;0.478820583
0;0.05;0.4;0;0.1;Bellinzona;0.513423177
0;0.05;0.3;0;0.1;Bellinzona;0.510876484
0;0.025;0.3;0;0.1;Bellinzona;0.476714276
0;0.025;0.5;0;0.1;Bellinzona;0.480958263
0;0.05;0.5;0;0.1;Bellinzona;0.516033809
0;0.075;0.5;0;0.1;Bellinzona;0.551742498
0;0.1;0.5;0;0.1;Bellinzona;0.587252217
0;0.1;0.2;0;0.1;Bellinzona;0.577294029
0.1;0.05;0;0;0.1;Bellinzona;0.503678306
0.1;0.075;0;0;0.1;Bellinzona;0.537297085
0.1;0.1;0;0;0.1;Bellinzona;0.571034696
0.1;0;0.1;0;0.1;Bellinzona;0.440739046
0;0;0.5;0;0.1;Bellinzona;0.447138381
0;0.1;0.4;0;0.1;Bellinzona;0.583868303
0;0.075;0.4;0;0.1;Bellinzona;0.548734286
0.1;0.025;0;0;0.1;Bellinzona;0.470817356
0.1;0;0;0;0.1;Bellinzona;0.439219225
0.1;0.05;0.1;0;0.1;Bellinzona;0.50602841
0.1;0.025;0.1;0;0.1;Bellinzona;0.472756559
0.1;0.075;0.1;0;0.1;Bellinzona;0.540080824
0.1;0.1;0.1;0;0.1;Bellinzona;0.574157948
0.1;0;0.2;0;0.1;Bellinzona;0.442294711
0.1;0.025;0.2;0;0.1;Bellinzona;0.474746553
0.1;0.075;0.2;0;0.1;Bellinzona;0.542907345
0.1;0.05;0.2;0;0.1;Bellinzona;0.508460936
0.1;0.1;0.2;0;0.1;Bellinzona;0.577326754
0.1;0;0.3;0;0.1;Bellinzona;0.443877685
0.1;0.025;0.3;0;0.1;Bellinzona;0.476790421
0.1;0.05;0.3;0;0.1;Bellinzona;0.51094016
0.1;0.075;0.3;0;0.1;Bellinzona;0.545810468
0.1;0.1;0.3;0;0.1;Bellinzona;0.580575162
0.1;0;0.4;0;0.1;Bellinzona;0.445512497
0.1;0.025;0.4;0;0.1;Bellinzona;0.47887703
0.1;0.075;0.4;0;0.1;Bellinzona;0.548767922
0.1;0.05;0.4;0;0.1;Bellinzona;0.513477176
0.1;0.1;0.4;0;0.1;Bellinzona;0.583894971
0.1;0;0.5;0;0.1;Bellinzona;0.447202839
0.1;0.025;0.5;0;0.1;Bellinzona;0.481023952
0.1;0.05;0.5;0;0.1;Bellinzona;0.516104985
